PC1,PC2,Ticker,Cluster
-2.318536825210353,-0.03379542271979632,IRT,0
1.6934616452264242,0.05617320975359056,MOH,0
2.841705707524513,0.13571306561304317,SCL,3
1.2514512951517502,0.05898533209890615,TUP,0
-1.837466071796073,0.009613660737678728,MRC,0
-1.9401952769179542,-0.02825171325459416,NOM,0
-1.8141931591850484,-0.0008691293274641915,TEVA,0
-0.08348310671362003,-0.12668802334386997,XL,0
-1.6887937575435918,-0.004140004126451651,TTP,0
-0.6452417460720887,0.02648297756419576,WY,0
-1.8973905173725052,-0.03835343257842501,NKX,0
-2.012426498705246,-0.03932853962253797,MHN,0
-3.000928394384881,-0.03181914354813451,HHS,0
0.5382572086318912,0.014524227461212279,AZZ,0
-2.433761493863281,-0.037184143318495046,DSM,0
2.036911508123798,0.006505186048841653,KRC,0
-1.0918258252557556,-0.07378026319534635,NI,0
0.29365007978172397,0.11895296271900518,SSD,0
4.329039938998284,0.15575274759947147,CE,3
-2.7577006089239675,-0.03447615780440961,ASPN,0
-0.5690848318071775,0.09241107315494437,ACM,0
-2.3867699158450293,-0.03433732150023131,DUC,0
-2.032555271306459,-0.03092788106815311,VRX,0
-1.2759211053952269,0.011412507267636502,BAC,0
-0.5554462892630213,-0.037887886809144795,CAG,0
4.071840931837851,0.1255203486364159,CSL,3
-2.624161731128611,-0.04277647143042579,MCC,0
-1.8002824484417697,-0.03246152529941256,HZN,0
-0.6672020080023161,-0.011027226356817198,TDOC,0
1.1795561842026117,0.02911917533837328,LDOS,0
-1.6927060531793123,-0.03394670853429886,HPS,0
2.5906411697139715,0.19430805496372813,OSK,3
-0.9825553981255596,-0.07293988680528711,TDS,0
2.109467315020377,0.13549636046824634,GWR,3
-2.6431112280900613,-0.017271881076920393,CGG,0
-1.2975967866445453,-0.07173622242215283,GTS,0
-0.29918781194195615,0.06356350752168707,POL,0
-1.2473456943636463,0.07491178262551182,OII,0
-0.1815268930414697,-0.05534753274151781,PPL,0
-1.4848887849283208,0.021633833650663226,TROX,0
0.4849596487126375,-0.050659704880540515,RIO,0
-1.940277387772313,-0.031860360352322065,ETV,0
-2.7129025993582996,-0.012908301001794248,HCHC,0
-2.6077936831057875,-0.014650020931656755,GNE,0
-1.103569938678777,-0.02768470419690034,GMTA,0
-2.3989765869315445,0.00867519495633717,BRS,0
-0.6998527800263428,0.03681749495247915,TDC,0
-1.0929992320097088,-0.02436913289454591,KMPA,0
-2.0160765803488525,-0.03445246133059812,FMY,0
-0.38693384658654195,-0.21275539234020302,GKOS,0
-1.6636949871888176,-0.017469379621552473,EBF,0
1.4352490972624277,0.044765826888084996,PB,0
-2.32660020682534,-0.03379467254130945,JHB,0
-2.5108077381020797,-0.04390431731014503,EVRI,0
0.16706400848808634,-0.016524815448888952,GDDY,0
-0.37160300041705596,0.056072554629121425,HI,0
-1.1095822606764225,-0.020148134738801497,LDP,0
-2.0971164507845237,0.015323802647556287,SWNC,0
-1.1679303299957815,-0.038312323221386384,PJH,0
-1.2492725436581211,-0.06128566437685329,NRG,0
-1.6824736712166142,-0.035145186090697826,ETP,0
-0.8364144609292072,0.12851918588491337,AJRD,0
-2.185514221914308,-0.03311235804891069,GCH,0
-1.1055946879412146,-0.03096093491560326,DKT,0
-2.0118410409764036,-0.031790132959697306,EARN,0
-2.3164190649510927,-0.004410767522122123,JAX,0
-0.005033884484006051,0.12018324199441936,APA,0
-2.462666062283482,-0.013614713035868163,SRF,0
2.31881728962639,-0.21995327655790628,PKX,3
-2.1297832313196365,0.02214684460061823,TISI,0
0.19073564216185923,0.1088913571167565,KORS,0
-2.0055492898250997,0.03029108917273361,FF,0
-2.101832896432964,-0.015607008489497217,JTA,0
-2.329189186317205,-0.020538634776274094,RGT,0
-0.6302460575154917,0.0627583792366083,SU,0
-1.8254126455348616,-0.02890484192087567,GLOG,0
-2.159285355829916,-0.013185894695375646,NYCB,0
-1.9446996783260329,-0.03765520381678381,NUO,0
-1.5108846426711022,-0.0766121495656188,KEM,0
-0.43606686742789036,0.11472106166521422,CLR,0
-2.268064836889155,-0.028027676791113516,SGU,0
1.6372344417755524,0.013663853890898161,ZTS,0
-1.1859318513271473,-0.04463954307406129,AXS-PD,0
51.640287913690294,-1.0537079951330426,CABO,2
0.07886162000807517,-0.003360128254942477,GIMO,0
10.943410759737652,0.3482391478810713,DPZ,3
0.3698412099714405,-0.11016270549595826,TRU,0
-1.7756896740845693,-0.04077632980140247,BSL,0
-1.3518518450285764,-0.03585876776149408,UTF,0
-1.802747658654979,-0.027640835372013114,PCQ,0
-1.9381187101780477,-0.00013090747564249822,CBZ,0
-1.182076582828043,-0.026767132237998228,TNP-PE,0
-2.0418944783582518,-0.037162340629456135,NXJ,0
0.7764415748163233,-0.02720222994563692,HIW,0
-1.1439723804650024,-0.03907995773489138,CFC-PB,0
-0.4857879688955067,-0.09783600089589484,TNET,0
-2.5936697663551733,-0.027732023362581206,BGY,0
-1.4654661367021868,-0.040311929786099654,STWD,0
-0.019608243935022952,0.07745510232327829,LYV,0
-1.2521080467837544,0.016840273642203824,HVT,0
2.471352506250236,-0.05661076121752941,EQM,3
3.209793584425747,0.09205504121524664,EDU,3
9.789100162679846,-0.4376817845224803,AYI,3
-1.7889532616783492,-0.05110688206816965,EVH,0
-0.08842031443908327,-0.08483943994751836,SCCO,0
2.913957804821401,0.011851092638729665,ABC,3
-2.071749827151228,-0.023687219104516752,LADR,0
10.171603736914422,0.30671938565484985,ANET,3
-1.1813171720745148,-0.08085230005206351,SRLP,0
0.7206710725902189,0.033138490948714294,ABT,0
-1.794142895594782,-0.021746713245083114,TWTR,0
-1.9494755476184957,-0.03196679315235371,ISD,0
-1.2530378642382438,-0.030161496499658363,OMAA,0
-1.9468289840764958,-0.04908947622054455,CNXC,0
-1.4634370075853433,0.05463483680957677,SUPV,0
9.024725111675888,0.4141515185891936,FDS,3
-2.6858191078123332,-0.0377752486045092,HL,0
6.8798777205496275,0.1709451278105383,PX,3
